"","borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
"20830","statenisland","West New Brighton","01 One Family Dwellings","1",224,50,"A1","668 Delafield Avenue",NA,10310,1,0,1,8250,1521,1899,"1","A1",6e+05,2023-07-18
"20831","statenisland","West New Brighton","01 One Family Dwellings","1",224,78,"A1","243 Myrtle Avenue",NA,10310,1,0,1,5000,1533,1899,"1","A1",665000,2023-10-11
"20832","statenisland","West New Brighton","01 One Family Dwellings","1",224,88,"A1","267 Myrtle Avenue",NA,10310,1,0,1,4655,1308,1899,"1","A1",740000,2023-06-22
"20833","statenisland","West New Brighton","01 One Family Dwellings","1",226,29,"A5","24 Lyceum Court",NA,10310,1,0,1,1065,1176,2001,"1","A5",550500,2023-07-20
"20834","statenisland","West New Brighton","01 One Family Dwellings","1",226,76,"A2","23 Raymond Place",NA,10310,1,0,1,7393,1880,1975,"1","A2",735000,2023-06-28
"20835","statenisland","West New Brighton","01 One Family Dwellings","1",226,116,"A5","72 Lyceum Court",NA,10310,1,0,1,1190,1176,2001,"1","A5",550000,2023-07-17
"20836","statenisland","West New Brighton","01 One Family Dwellings","1",228,11,"A5","25 Brooks Place",NA,10310,1,0,1,1268,1066,1988,"1","A5",605000,2023-10-31
"20837","statenisland","West New Brighton","01 One Family Dwellings","1",228,31,"A2","46 Raymond Place",NA,10310,1,0,1,4218,1165,1945,"1","A2",542000,2023-05-19
"20838","statenisland","West New Brighton","02 Two Family Dwellings","1",69,88,"B2","245 Van Buren Street",NA,10301,2,0,2,4200,2775,1920,"1","B2",526501,2023-11-17
"20839","statenisland","West New Brighton","02 Two Family Dwellings","1",71,108,"B2","246 Fillmore Street",NA,10301,2,0,2,2500,2400,1910,"1","B2",650000,2023-10-11
"20840","statenisland","West New Brighton","02 Two Family Dwellings","1",123,15,"B3","51 Portland Place",NA,10301,2,0,2,3667,1156,1990,"1","B3",517000,2023-07-14
"20841","statenisland","West New Brighton","02 Two Family Dwellings","1",130,6,"B2","460 Castleton Avenue",NA,10301,2,0,2,5763,2170,1965,"1","B2",889000,2023-06-29
"20842","statenisland","West New Brighton","02 Two Family Dwellings","1",130,17,"B2","766 Brighton Avenue",NA,10301,2,0,2,5085,2280,1930,"1","B2",850000,2023-09-06
"20843","statenisland","West New Brighton","02 Two Family Dwellings","1",134,7,"B2","461 Bard Avenue",NA,10310,2,0,2,4630,3425,2006,"1","B2",8e+05,2023-07-10
"20844","statenisland","West New Brighton","02 Two Family Dwellings","1",134,7,"B2","461 Bard Avenue",NA,10310,2,0,2,4630,3425,2006,"1","B2",1065113,2023-03-14
"20845","statenisland","West New Brighton","02 Two Family Dwellings","1",139,22,"B9","460 Henderson Avenue",NA,10310,2,0,2,4440,1344,1980,"1","B9",575000,2023-04-14
"20846","statenisland","West New Brighton","02 Two Family Dwellings","1",139,27,"B9","456 Henderson Avenue",NA,10310,2,0,2,4500,1344,1980,"1","B9",575000,2023-04-14
"20847","statenisland","West New Brighton","02 Two Family Dwellings","1",139,113,"B2","253 Davis Avenue",NA,10310,2,0,2,3742,2134,1920,"1","B2",515000,2023-06-27
"20848","statenisland","West New Brighton","02 Two Family Dwellings","1",148,10,"B2","118 North Mada Avenue",NA,10310,2,0,2,4924,4536,2006,"1","B2",1075000,2023-08-31
"20849","statenisland","West New Brighton","02 Two Family Dwellings","1",152,85,"B3","261 Oakland Avenue",NA,10310,2,0,2,5750,1434,1915,"1","B3",450000,2023-05-09
"20850","statenisland","West New Brighton","02 Two Family Dwellings","1",157,37,"B3","40 Bement Avenue",NA,10310,2,0,2,4234,1306,1920,"1","B3",476000,2023-10-25
"20851","statenisland","West New Brighton","02 Two Family Dwellings","1",164,89,"B2","450 Oakland Avenue",NA,10310,2,0,2,5750,2921,1930,"1","B2",872000,2023-06-22
"20852","statenisland","West New Brighton","02 Two Family Dwellings","1",165,67,"B3","400 Bement Avenue",NA,10310,2,0,2,5425,1649,1930,"1","B3",702000,2024-01-05
"20853","statenisland","West New Brighton","02 Two Family Dwellings","1",167,22,"B2","430 Delafield Avenue",NA,10310,2,0,2,5000,2255,1920,"1","B2",821000,2023-06-29
"20854","statenisland","West New Brighton","02 Two Family Dwellings","1",177,19,"B2","222 Market Street",NA,10310,2,0,2,2375,1702,1920,"1","B2",310000,2023-07-28
"20855","statenisland","West New Brighton","02 Two Family Dwellings","1",177,19,"B2","222 Market Street",NA,10310,2,0,2,2375,1702,1920,"1","B2",510000,2023-11-20
"20856","statenisland","West New Brighton","02 Two Family Dwellings","1",197,105,"B2","144 Alaska Street",NA,10310,2,0,2,4108,2359,2006,"1","B2",625000,2023-05-19
"20857","statenisland","West New Brighton","02 Two Family Dwellings","1",197,109,"B2","148 Alaska Street",NA,10310,2,0,2,4139,2359,2006,"1","B2",535000,2023-06-15
"20858","statenisland","West New Brighton","02 Two Family Dwellings","1",198,7,"B2","4a Taylor Court",NA,10310,2,0,2,3139,2026,2021,"1","B2",910316,2023-09-19
"20859","statenisland","West New Brighton","02 Two Family Dwellings","1",200,37,"B2","16 Dongan Street",NA,10310,2,0,2,3075,2138,1910,"1","B2",587000,2023-07-26
"20860","statenisland","West New Brighton","02 Two Family Dwellings","1",201,4,"B2","191 Clove Road",NA,10310,2,0,2,3119,2080,1901,"1","B2",774000,2023-04-27
"20861","statenisland","West New Brighton","02 Two Family Dwellings","1",210,31,"B9","11 Roe Street",NA,10310,2,0,2,1228,1350,2001,"1","B9",380000,2023-07-24
"20862","statenisland","West New Brighton","02 Two Family Dwellings","1",211,64,"B2","48 Roe Street",NA,10310,2,0,2,4800,1628,1935,"1","B2",460000,2023-02-15
"20863","statenisland","West New Brighton","02 Two Family Dwellings","1",211,69,"B2","58 Roe Street",NA,10310,2,0,2,6018,1044,1930,"1","B2",526999,2023-02-22
"20864","statenisland","West New Brighton","02 Two Family Dwellings","1",212,75,"B2","629 Cary Avenue",NA,10310,2,0,2,1376,2050,1925,"1","B2",295000,2023-06-22
"20865","statenisland","West New Brighton","02 Two Family Dwellings","1",213,50,"B3","176 Dongan Street",NA,10310,2,0,2,6188,1812,1901,"1","B3",665000,2023-05-22
"20866","statenisland","West New Brighton","02 Two Family Dwellings","1",217,21,"B9","120 Seneca Street",NA,10310,2,0,2,3278,1487,2004,"1","B9",650000,2023-07-24
"20867","statenisland","West New Brighton","02 Two Family Dwellings","1",218,51,"B3","102 Caroline Street",NA,10310,2,0,2,5550,2297,1899,"1","B3",565000,2023-10-24
"20868","statenisland","West New Brighton","02 Two Family Dwellings","1",225,71,"S2","941 Forest Avenue",NA,10310,2,1,3,5700,2542,1931,"1","S2",9e+05,2023-08-29
"20869","statenisland","West New Brighton","02 Two Family Dwellings","1",230,101,"B3","1009 Forest Avenue",NA,10310,2,0,2,3600,1980,1925,"1","B3",5e+05,2023-08-14
"20870","statenisland","West New Brighton","02 Two Family Dwellings","1",236,41,"B2","818 Post Avenue",NA,10310,2,0,2,5450,2000,1901,"1","B2",565340,2023-03-31
"20871","statenisland","West New Brighton","02 Two Family Dwellings","1",237,22,"B1","150 Marion Street",NA,10310,2,0,2,2850,1827,1985,"1","B1",580000,2023-02-06
"20872","statenisland","West New Brighton","02 Two Family Dwellings","1",238,18,"B2","60 Dubois Avenue",NA,10310,2,0,2,3400,2180,1899,"1","B2",689000,2023-07-19
"20873","statenisland","West New Brighton","02 Two Family Dwellings","1",238,40,"B2","98 Dubois Avenue",NA,10310,2,0,2,2150,1724,1899,"1","B2",510000,2023-12-04
"20874","statenisland","West New Brighton","03 Three Family Dwellings","1",200,61,"C0","31 Degroot Place",NA,10310,3,0,3,6000,1460,1901,"1","C0",575000,2023-08-03
"20875","statenisland","West New Brighton","03 Three Family Dwellings","1",221,71,"C0","126 Elizabeth Street",NA,10310,3,0,3,7500,1700,1910,"1","C0",540000,2023-05-04
"20876","statenisland","West New Brighton","14 Rentals - 4-10 Unit","2A",177,81,"S9","1025 Castleton Avenue",NA,10310,2,2,4,4182,3600,1939,"2","S9",2650000,2023-08-30
"20877","statenisland","West New Brighton","22 Store Buildings","4",151,74,"K4","815 Castleton Avenue",NA,10310,1,2,3,4080,5218,1931,"4","K4",699000,2023-10-20
"20878","statenisland","West New Brighton","22 Store Buildings","4",177,1,"K9","1039 Castleton Avenue",NA,10310,0,2,2,5400,5000,1945,"4","K9",2650000,2023-08-30
"20879","statenisland","West New Brighton","22 Store Buildings","4",183,59,"O7","747 Forest Avenue",NA,10310,0,1,1,11918,3700,1950,"4","K5",1742000,2023-06-16
"20880","statenisland","West New Brighton","27 Factories","4",198,107,"F5","76 Barker Street",NA,10310,1,2,3,8000,6500,1931,"4","F5",999000,2023-08-09
"20881","statenisland","West New Brighton","29 Commercial Garages","4",212,1,"G2","661 Cary Avenue",NA,10310,2,1,3,7300,3006,1931,"4","G2",1250000,2023-07-27
"20882","statenisland","West New Brighton","30 Warehouses","4",178,102,"E1","1002 Castleton Avenue",NA,10310,0,1,1,9687,3840,1950,"4","E1",750000,2024-01-04
"20883","statenisland","West New Brighton","30 Warehouses","4",178,107,"E1","996 Castleton Avenue",NA,10310,0,1,1,1341,1800,1930,"4","E1",750000,2024-01-04
"20884","statenisland","West New Brighton","30 Warehouses","4",178,137,"E2","29 Britton Street",NA,10310,0,1,1,2536,1700,1930,"4","E2",750000,2024-01-04
"20885","statenisland","West New Brighton","30 Warehouses","4",186,10,"E2","1550 Richmond Terrace",NA,10310,0,1,1,2846,5985,1920,"4","E2",925000,2023-03-21
"20886","statenisland","Westerleigh","01 One Family Dwellings","1",389,25,"A0","34 Veltman Avenue",NA,10302,1,0,1,5300,1090,1920,"1","A0",530000,2023-09-19
"20887","statenisland","Westerleigh","01 One Family Dwellings","1",390,46,"A1","80 Burnside Avenue",NA,10302,1,0,1,1701,1810,1920,"1","A1",415000,2023-04-21
"20888","statenisland","Westerleigh","01 One Family Dwellings","1",391,109,"A2","150 North Avenue",NA,10314,1,0,1,4140,1960,1940,"1","A2",750000,2023-06-26
"20889","statenisland","Westerleigh","01 One Family Dwellings","1",391,470,"A5","11 Dickie Avenue",NA,10314,1,0,1,3466,1456,1975,"1","A5",670000,2024-01-03
"20890","statenisland","Westerleigh","01 One Family Dwellings","1",394,110,"A2","14 Galloway Avenue",NA,10302,1,0,1,4040,2300,1970,"1","A2",8e+05,2023-08-11
"20891","statenisland","Westerleigh","01 One Family Dwellings","1",394,126,"A2","46 Galloway Avenue",NA,10302,1,0,1,4000,2093,1970,"1","A2",645000,2023-09-07
"20892","statenisland","Westerleigh","01 One Family Dwellings","1",398,44,"A1","150 Wardwell Avenue",NA,10314,1,0,1,3080,2118,1920,"1","A1",760000,2023-03-07
"20893","statenisland","Westerleigh","01 One Family Dwellings","1",407,1,"A1","141 Garrison Avenue",NA,10314,1,0,1,2590,1077,1930,"1","A1",612000,2023-09-20
"20894","statenisland","Westerleigh","01 One Family Dwellings","1",413,5,"A1","107 Woolley Avenue",NA,10314,1,0,1,3600,1836,1950,"1","A1",850000,2023-07-31
"20895","statenisland","Westerleigh","01 One Family Dwellings","1",414,11,"A1","104 Woolley Avenue",NA,10314,1,0,1,3780,1312,1930,"1","A1",615000,2023-09-12
"20896","statenisland","Westerleigh","01 One Family Dwellings","1",427,7,"A1","17 Markham Place",NA,10314,1,0,1,5000,1976,1920,"1","A1",739000,2023-10-04
"20897","statenisland","Westerleigh","01 One Family Dwellings","1",430,8,"A0","305 Clinton B Fisk Ave",NA,10314,1,0,1,3000,1080,1960,"1","A0",735000,2023-09-27
"20898","statenisland","Westerleigh","01 One Family Dwellings","1",438,7,"A1","303 Saint John Avenue",NA,10314,1,0,1,1950,1164,1930,"1","A1",550000,2023-03-29
"20899","statenisland","Westerleigh","01 One Family Dwellings","1",457,138,"A1","922 Jewett Avenue",NA,10314,1,0,1,5000,1668,1925,"1","A1",665000,2023-09-28
"20900","statenisland","Westerleigh","01 One Family Dwellings","1",457,445,"A5","11 Vogel Lane",NA,10314,1,0,1,476,750,1987,"1","A5",345000,2023-07-18
"20901","statenisland","Westerleigh","01 One Family Dwellings","1",458,46,"A1","122 Watchogue Road",NA,10314,1,0,1,4092,1180,1930,"1","A1",590000,2023-09-08
"20902","statenisland","Westerleigh","01 One Family Dwellings","1",458,77,"A1","68 Watchogue Road",NA,10314,1,0,1,2544,1360,1925,"1","A1",433200,2023-08-15
"20903","statenisland","Westerleigh","01 One Family Dwellings","1",458,77,"A1","68 Watchogue Road",NA,10314,1,0,1,2544,1360,1925,"1","A1",500573,2023-02-02
"20904","statenisland","Westerleigh","01 One Family Dwellings","1",458,98,"A2","55 Marble Street",NA,10314,1,0,1,8000,1280,1957,"1","A2",9e+05,2023-12-21
"20905","statenisland","Westerleigh","01 One Family Dwellings","1",461,8,"A2","367 Neal Dow Avenue",NA,10314,1,0,1,3400,1260,1925,"1","A2",669000,2023-05-01
"20906","statenisland","Westerleigh","01 One Family Dwellings","1",462,100,"A2","42 Marble Street",NA,10314,1,0,1,5600,972,1960,"1","A2",665000,2023-11-13
"20907","statenisland","Westerleigh","01 One Family Dwellings","1",463,65,"A2","75 Caswell Avenue",NA,10314,1,0,1,7300,1032,1950,"1","A2",785059,2023-10-12
"20908","statenisland","Westerleigh","01 One Family Dwellings","1",463,104,"A2","44 O'connor Avenue",NA,10314,1,0,1,10300,1760,1915,"1","A2",1050000,2023-11-16
"20909","statenisland","Westerleigh","01 One Family Dwellings","1",465,7,"A2","371 Demorest Avenue",NA,10314,1,0,1,2775,990,1930,"1","A2",572000,2023-07-24
"20910","statenisland","Westerleigh","01 One Family Dwellings","1",466,47,"A1","342 Demorest Avenue",NA,10314,1,0,1,2375,1040,1920,"1","A1",436020,2023-02-02
"20911","statenisland","Westerleigh","01 One Family Dwellings","1",466,47,"A1","342 Demorest Avenue",NA,10314,1,0,1,2375,1040,1920,"1","A1",620000,2023-08-18
"20912","statenisland","Westerleigh","01 One Family Dwellings","1",467,43,"A1","368 Cheves Avenue",NA,10314,1,0,1,3190,1470,1925,"1","A1",575000,2023-05-12
"20913","statenisland","Westerleigh","01 One Family Dwellings","1",469,27,"A1","352 Livermore Avenue",NA,10314,1,0,1,4000,1866,1925,"1","A1",739000,2023-04-20
"20914","statenisland","Westerleigh","01 One Family Dwellings","1",470,30,"A2","44 Delmore Street",NA,10314,1,0,1,4000,1032,1965,"1","A2",515000,2023-10-17
"20915","statenisland","Westerleigh","01 One Family Dwellings","1",477,31,"A5","343 Stewart Avenue",NA,10314,1,0,1,2000,1200,1997,"1","A5",450000,2023-03-29
"20916","statenisland","Westerleigh","01 One Family Dwellings","1",479,52,"A2","414 Crystal Avenue",NA,10314,1,0,1,4000,1404,1989,"1","A2",750000,2023-11-30
"20917","statenisland","Westerleigh","01 One Family Dwellings","1",479,57,"A2","426 Crystal Avenue",NA,10314,1,0,1,4000,1925,1970,"1","A2",768000,2023-06-23
"20918","statenisland","Westerleigh","01 One Family Dwellings","1",1435,132,"A0","639 College Avenue",NA,10302,1,0,1,3840,1020,1945,"1","A0",765000,2023-08-02
"20919","statenisland","Westerleigh","01 One Family Dwellings","1",1435,155,"A1","685 College Avenue",NA,10302,1,0,1,6240,1248,1960,"1","A1",609000,2023-05-10
"20920","statenisland","Westerleigh","01 One Family Dwellings","1",1450,12,"A1","480 Maine Avenue",NA,10314,1,0,1,6342,2442,1970,"1","A1",970000,2023-08-22
"20921","statenisland","Westerleigh","01 One Family Dwellings","1",1465,20,"A2","125 Collfield Avenue",NA,10302,1,0,1,4275,1054,1945,"1","A2",6e+05,2023-12-07
"20922","statenisland","Westerleigh","01 One Family Dwellings","1",1466,16,"A2","133 Bryson Avenue",NA,10302,1,0,1,4200,915,1940,"1","A2",320000,2023-08-08
"20923","statenisland","Westerleigh","01 One Family Dwellings","1",1466,18,"A1","129 Bryson Avenue",NA,10302,1,0,1,4200,1757,1945,"1","A1",830000,2023-08-30
"20924","statenisland","Westerleigh","01 One Family Dwellings","1",1478,171,"A5","21 College Court",NA,10302,1,0,1,3050,1400,1996,"1","A5",6e+05,2023-06-09
"20925","statenisland","Westerleigh","01 One Family Dwellings","1",1483,73,"A0","146 Vedder Avenue",NA,10302,1,0,1,6050,1063,1950,"1","A0",305000,2023-03-21
"20926","statenisland","Westerleigh","01 One Family Dwellings","1",1483,89,"A1","188 Willowbrook Road",NA,10302,1,0,1,3440,802,1950,"1","A1",470000,2023-08-03
"20927","statenisland","Westerleigh","01 One Family Dwellings","1",1483,89,"A1","188 Willowbrook Road",NA,10302,1,0,1,3440,802,1950,"1","A1",738888,2023-12-05
"20928","statenisland","Westerleigh","01 One Family Dwellings","1",1485,354,"A2","7 Levit Avenue",NA,10314,1,0,1,3800,1040,1955,"1","A2",690000,2023-09-27
"20929","statenisland","Westerleigh","01 One Family Dwellings","1",1494,6,"A2","569 Watchogue Road",NA,10314,1,0,1,5904,864,1930,"1","A2",490000,2023-11-27
"20930","statenisland","Westerleigh","01 One Family Dwellings","1",1501,113,"A1","4 Hawthorne Avenue",NA,10314,1,0,1,2800,1252,1930,"1","A1",490000,2023-03-02
"20931","statenisland","Westerleigh","01 One Family Dwellings","1",1501,218,"A1","115 Woodbine Avenue",NA,10314,1,0,1,2800,1228,1920,"1","A1",770000,2023-09-26
"20932","statenisland","Westerleigh","01 One Family Dwellings","1",1504,38,"A2","20 Holgate",NA,10314,1,0,1,4800,2220,1965,"1","A2",732000,2023-10-06
"20933","statenisland","Westerleigh","01 One Family Dwellings","1",1520,26,"A3","229 Hawthorne Avenue",NA,10314,1,0,1,6000,2967,1986,"1","A3",1250000,2023-11-08
"20934","statenisland","Westerleigh","01 One Family Dwellings","1",1521,23,"A1","37 Wyona Avenue",NA,10314,1,0,1,4600,2200,1965,"1","A1",715000,2023-08-29
"20935","statenisland","Westerleigh","01 One Family Dwellings","1",1524,161,"A5","306 Woodbine Avenue",NA,10314,1,0,1,1383,1200,1989,"1","A5",530000,2023-10-18
"20936","statenisland","Westerleigh","02 Two Family Dwellings","1",390,104,"B2","37 Eldridge Avenue",NA,10302,2,0,2,3400,1298,1920,"1","B2",540000,2023-06-01
"20937","statenisland","Westerleigh","02 Two Family Dwellings","1",391,97,"B3","393 College Avenue",NA,10314,2,0,2,3267,1100,1940,"1","B3",525000,2023-03-16
"20938","statenisland","Westerleigh","02 Two Family Dwellings","1",391,365,"B2","32 Dickie Avenue",NA,10314,2,0,2,4000,2340,1970,"1","B2",963999,2023-06-30
"20939","statenisland","Westerleigh","02 Two Family Dwellings","1",397,16,"B3","175 Wardwell Avenue",NA,10314,2,0,2,5700,2574,1899,"1","B3",875000,2023-03-28
"20940","statenisland","Westerleigh","02 Two Family Dwellings","1",397,25,"B2","161 Wardwell Avenue",NA,10314,2,0,2,3920,2048,1899,"1","B2",850000,2023-04-20
"20941","statenisland","Westerleigh","02 Two Family Dwellings","1",397,37,"B2","252 Maine Avenue",NA,10314,2,0,2,3964,3420,2007,"1","B2",1080000,2023-06-26
"20942","statenisland","Westerleigh","02 Two Family Dwellings","1",405,15,"B2","365 Maine Avenue",NA,10314,2,0,2,3465,3175,2023,"1","B2",1160805,2024-01-04
"20943","statenisland","Westerleigh","02 Two Family Dwellings","1",405,16,"B2","N/A Maine Avenue",NA,10314,2,0,2,3912,3175,2023,"1","B2",1181170,2023-12-28
"20944","statenisland","Westerleigh","02 Two Family Dwellings","1",417,10,"B1","138 Woolley Avenue",NA,10314,2,0,2,3870,1739,1955,"1","B1",605000,2023-05-18
"20945","statenisland","Westerleigh","02 Two Family Dwellings","1",430,42,"B3","298 Wardwell Avenue",NA,10314,2,0,2,3000,1404,1910,"1","B3",847000,2023-07-21
"20946","statenisland","Westerleigh","02 Two Family Dwellings","1",432,19,"B2","206 Willard Avenue",NA,10314,2,0,2,3000,3048,1915,"1","B2",820000,2023-11-07
"20947","statenisland","Westerleigh","02 Two Family Dwellings","1",457,67,"B2","127 Watchogue Road",NA,10314,2,0,2,9102,2040,1920,"1","B2",870000,2023-09-29
